@attribute 'UnaryExpr' integer
@attribute 'UnionType' integer
@attribute 'UnknownType' integer
@attribute 'VariableDeclarationExpr' integer
@attribute 'VariableDeclarator' integer
@attribute 'VoidType' integer
@attribute 'WhileStmt' integer
@attribute 'WildcardType' integer
@attribute 'classification' integer
@attribute 'ID' integer

@data 

0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 10, 1, 0, 0, 0, 0, 1, 1, 13, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 12, 2, 0, 0, 2, 2, 7, 0, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0, 0, 33, 5, 0, 26, 31, 0, 0, 0, 2, 1, 2, 2, 3, 94, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 6, 6, 2, 0, 0, 0, 43
0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 7, 0, 0, 0, 0, 0, 1, 1, 10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 9, 2, 0, 0, 1, 1, 6, 0, 0, 4, 0, 2, 0, 0, 2, 0, 0, 0, 0, 20, 4, 0, 22, 23, 0, 0, 0, 2, 1, 2, 3, 2, 68, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 5, 2, 0, 0, 0, 44
0, 0, 0, 0, 0, 0, 1, 0, 2, 13, 1, 26, 3, 1, 1, 4, 0, 1, 1, 33, 1, 0, 1, 1, 0, 0, 3, 0, 0, 1, 29, 2, 0, 0, 3, 8, 6, 0, 0, 4, 0, 13, 0, 0, 0, 0, 0, 0, 0, 51, 11, 0, 22, 61, 0, 0, 1, 9, 1, 11, 4, 3, 181, 0, 15, 1, 0, 0, 0, 0, 5, 4, 0, 0, 6, 0, 0, 10, 10, 8, 0, 0, 0, 45
0, 0, 0, 0, 0, 0, 1, 0, 7, 22, 1, 37, 3, 0, 4, 12, 0, 1, 1, 44, 1, 0, 1, 0, 0, 0, 4, 0, 0, 1, 81, 2, 0, 0, 2, 2, 6, 0, 0, 13, 0, 11, 0, 0, 14, 0, 0, 0, 0, 109, 10, 0, 22, 123, 0, 0, 6, 8, 1, 14, 4, 2, 321, 0, 13, 1, 0, 0, 0, 0, 0, 12, 0, 0, 4, 0, 0, 17, 17, 8, 0, 0, 0, 46
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 1, 9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 9, 4, 0, 19, 6, 0, 0, 0, 2, 1, 2, 0, 2, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 47
0, 0, 0, 0, 0, 0, 1, 0, 4, 9, 1, 15, 0, 0, 0, 1, 0, 1, 1, 17, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 17, 11, 0, 0, 4, 0, 7, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 29, 8, 0, 25, 40, 0, 0, 0, 4, 1, 4, 5, 3, 120, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 9, 9, 5, 0, 0, 0, 48
0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 1, 10, 0, 0, 0, 0, 0, 1, 1, 15, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 12, 2, 0, 0, 0, 0, 8, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 13, 9, 0, 30, 17, 0, 0, 1, 6, 1, 2, 0, 6, 62, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 7, 0, 0, 0, 49
0, 0, 0, 0, 0, 0, 1, 0, 4, 2, 1, 9, 4, 0, 4, 0, 0, 1, 1, 19, 1, 0, 1, 0, 0, 0, 4, 0, 0, 1, 26, 2, 0, 0, 0, 0, 5, 0, 0, 18, 0, 3, 0, 0, 0, 0, 0, 0, 0, 61, 8, 0, 19, 33, 0, 0, 0, 2, 1, 3, 0, 3, 133, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0, 50
0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 12, 0, 0, 2, 0, 0, 1, 1, 18, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 18, 7, 0, 0, 0, 0, 7, 0, 0, 3, 0, 6, 0, 0, 1, 0, 0, 0, 0, 24, 11, 0, 25, 22, 0, 0, 0, 4, 1, 5, 2, 3, 92, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8, 0, 0, 0, 51
0, 0, 0, 0, 0, 0, 1, 0, 5, 2, 1, 14, 1, 0, 3, 2, 0, 1, 1, 17, 1, 0, 1, 0, 0, 1, 3, 0, 0, 1, 25, 1, 0, 0, 0, 0, 7, 0, 0, 2, 0, 11, 0, 0, 1, 0, 0, 0, 0, 28, 9, 0, 25, 26, 0, 0, 1, 3, 1, 4, 0, 2, 89, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 7, 0, 0, 0, 52
0, 0, 0, 0, 0, 0, 1, 0, 4, 9, 1, 18, 1, 1, 4, 1, 0, 1, 1, 33, 1, 0, 1, 1, 0, 0, 5, 0, 0, 1, 51, 2, 0, 0, 3, 4, 7, 0, 0, 27, 0, 4, 0, 0, 8, 0, 0, 2, 0, 92, 9, 0, 27, 77, 0, 0, 0, 2, 1, 5, 3, 3, 240, 0, 22, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 20, 20, 6, 0, 0, 0, 53
0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 1, 14, 2, 0, 5, 0, 0, 1, 1, 18, 1, 0, 1, 0, 0, 0, 5, 0, 0, 1, 29, 2, 0, 0, 2, 3, 5, 0, 0, 7, 0, 5, 0, 0, 5, 0, 0, 0, 0, 69, 7, 0, 19, 59, 0, 0, 0, 2, 1, 2, 8, 2, 172, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 13, 13, 5, 0, 0, 0, 54
0, 0, 0, 0, 0, 0, 1, 0, 26, 21, 1, 48, 25, 13, 0, 1, 0, 1, 1, 41, 1, 0, 1, 12, 0, 0, 1, 0, 0, 1, 105, 16, 1, 0, 13, 37, 7, 0, 12, 16, 0, 7, 0, 0, 13, 0, 0, 0, 0, 247, 19, 0, 25, 286, 0, 0, 0, 4, 1, 6, 27, 3, 658, 0, 37, 0, 0, 0, 0, 0, 1, 1, 0, 0, 38, 0, 0, 40, 41, 16, 0, 0, 0, 55
0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 5, 0, 0, 0, 0, 0, 1, 1, 13, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 6, 2, 1, 0, 0, 0, 6, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 7, 4, 0, 23, 8, 0, 0, 0, 3, 1, 2, 0, 2, 42, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 2, 0, 0, 0, 56
0, 0, 0, 0, 0, 0, 1, 0, 1, 15, 1, 12, 2, 0, 3, 0, 0, 1, 1, 15, 1, 0, 1, 0, 0, 0, 4, 0, 0, 1, 14, 2, 0, 0, 2, 3, 6, 0, 0, 7, 0, 3, 0, 0, 2, 0, 0, 0, 0, 33, 5, 0, 22, 48, 0, 0, 0, 2, 1, 3, 4, 3, 114, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 6, 2, 0, 0, 0, 57
0, 0, 0, 0, 0, 0, 1, 0, 3, 9, 1, 16, 5, 0, 11, 3, 0, 1, 1, 30, 1, 0, 1, 0, 0, 0, 11, 0, 0, 1, 47, 2, 0, 0, 1, 0, 5, 0, 0, 5, 0, 3, 0, 0, 1, 0, 0, 0, 0, 86, 8, 0, 19, 64, 0, 0, 0, 3, 1, 5, 1, 2, 205, 0, 13, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 8, 8, 6, 0, 0, 0, 58
0, 0, 0, 0, 0, 0, 1, 0, 4, 3, 1, 10, 4, 0, 1, 0, 0, 1, 1, 24, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 26, 2, 0, 0, 0, 3, 5, 0, 0, 6, 0, 4, 0, 0, 6, 0, 0, 0, 0, 37, 8, 0, 19, 34, 0, 0, 0, 4, 1, 3, 2, 3, 116, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 6, 5, 1, 0, 0, 59
0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 6, 0, 0, 0, 0, 0, 1, 1, 11, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 6, 2, 0, 0, 1, 0, 6, 0, 1, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 12, 4, 0, 22, 13, 0, 0, 0, 2, 1, 2, 1, 2, 49, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 3, 2, 0, 0, 0, 60
0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 7, 2, 0, 0, 0, 0, 1, 1, 11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 9, 2, 0, 0, 1, 1, 5, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 16, 4, 0, 19, 17, 0, 0, 0, 2, 1, 2, 2, 2, 59, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 5, 2, 0, 0, 0, 61
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 6, 1, 0, 2, 0, 0, 1, 1, 12, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 8, 2, 0, 0, 1, 0, 5, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15, 4, 0, 19, 14, 0, 0, 0, 2, 1, 2, 1, 2, 54, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 3, 2, 0, 0, 0, 62
0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 1, 7, 1, 0, 3, 0, 0, 1, 1, 16, 1, 0, 1, 0, 0, 2, 3, 0, 0, 1, 15, 2, 0, 0, 0, 0, 5, 0, 0, 1, 0, 3, 0, 0, 2, 0, 0, 0, 0, 20, 6, 0, 19, 15, 0, 0, 0, 2, 1, 2, 0, 2, 67, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0, 0, 63
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 1, 1, 9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 2, 3, 0, 17, 3, 0, 0, 0, 2, 1, 2, 0, 2, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 64
0, 0, 0, 0, 0, 0, 1, 0, 12, 20, 1, 24, 6, 1, 16, 7, 0, 1, 1, 43, 1, 0, 1, 1, 0, 0, 17, 0, 0, 1, 46, 2, 3, 0, 1, 2, 5, 0, 0, 11, 0, 7, 0, 0, 5, 0, 0, 0, 0, 69, 7, 0, 19, 84, 0, 0, 0, 8, 1, 9, 4, 2, 226, 0, 14, 1, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 7, 10, 5, 0, 0, 0, 65
0, 0, 0, 0, 0, 0, 1, 0, 13, 1, 1, 19, 0, 0, 0, 0, 0, 1, 1, 26, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 58, 1, 0, 0, 0, 0, 7, 0, 0, 13, 0, 20, 0, 0, 0, 0, 0, 2, 0, 99, 18, 0, 27, 62, 0, 0, 0, 3, 1, 3, 0, 3, 225, 0, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 15, 0, 0, 0, 66
0, 0, 0, 0, 0, 0, 1, 0, 7, 4, 1, 14, 5, 2, 1, 0, 0, 1, 1, 17, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 22, 2, 1, 0, 2, 4, 6, 0, 0, 7, 0, 3, 0, 0, 1, 0, 0, 0, 0, 31, 7, 0, 22, 37, 0, 0, 0, 4, 1, 2, 4, 2, 107, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 8, 9, 5, 0, 0, 0, 67
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 6, 0, 0, 0, 0, 0, 1, 1, 11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 6, 2, 0, 0, 1, 0, 6, 0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 12, 4, 0, 22, 12, 0, 0, 0, 2, 1, 2, 1, 2, 48, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 3, 2, 0, 0, 0, 68
0, 0, 0, 0, 0, 0, 1, 0, 1, 7, 1, 7, 3, 0, 8, 0, 0, 1, 1, 18, 1, 0, 1, 0, 0, 2, 8, 0, 0, 1, 21, 2, 0, 0, 0, 0, 5, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 38, 6, 0, 19, 28, 0, 0, 0, 2, 1, 2, 2, 2, 100, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0, 0, 69
0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 6, 0, 0, 1, 0, 0, 1, 1, 11, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 8, 2, 0, 0, 1, 0, 5, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 10, 4, 0, 19, 13, 0, 0, 0, 2, 1, 2, 2, 2, 48, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 4, 2, 0, 0, 0, 70
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 1, 9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 9, 4, 0, 11, 6, 0, 0, 0, 2, 1, 2, 0, 2, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 71
0, 0, 0, 0, 0, 0, 1, 0, 0, 30, 1, 24, 2, 1, 9, 1, 0, 1, 1, 20, 1, 1, 1, 1, 0, 1, 12, 0, 0, 1, 29, 2, 1, 0, 5, 8, 6, 0, 0, 16, 0, 4, 0, 0, 4, 0, 0, 0, 0, 75, 8, 0, 24, 99, 0, 0, 0, 1, 1, 4, 11, 1, 223, 0, 12, 1, 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 12, 13, 6, 0, 0, 0, 72
0, 0, 0, 0, 0, 0, 1, 0, 5, 7, 1, 10, 0, 0, 0, 0, 0, 1, 1, 23, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 25, 3, 0, 0, 0, 1, 8, 0, 0, 8, 0, 5, 0, 0, 5, 0, 0, 0, 0, 32, 8, 0, 31, 35, 0, 0, 0, 4, 1, 2, 1, 4, 112, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 7, 7, 4, 1, 0, 0, 73
0, 0, 0, 0, 0, 0, 1, 0, 2, 5, 1, 10, 0, 0, 0, 0, 0, 1, 1, 23, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 12, 3, 0, 0, 1, 2, 9, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 16, 6, 0, 33, 24, 0, 0, 2, 6, 1, 4, 1, 3, 82, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 4, 3, 0, 0, 0, 74
0, 0, 0, 0, 0, 0, 1, 0, 4, 2, 1, 12, 2, 1, 3, 0, 0, 1, 1, 16, 1, 0, 1, 0, 0, 0, 3, 0, 0, 1, 22, 5, 1, 0, 2, 2, 5, 0, 0, 3, 0, 8, 0, 0, 2, 0, 0, 0, 0, 40, 8, 0, 19, 40, 0, 0, 0, 2, 1, 3, 4, 2, 121, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 6, 7, 6, 0, 0, 0, 75
0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 1, 19, 60, 0, 6, 0, 0, 1, 1, 29, 1, 0, 1, 0, 0, 0, 6, 0, 0, 1, 39, 3, 0, 0, 0, 6, 6, 0, 0, 3, 0, 17, 0, 0, 2, 0, 0, 0, 0, 36, 18, 0, 22, 39, 0, 0, 0, 6, 1, 7, 6, 2, 139, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 5, 5, 16, 0, 0, 0, 76
0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 1, 16, 1, 1, 4, 1, 0, 1, 1, 20, 1, 0, 1, 1, 0, 0, 5, 0, 0, 1, 23, 2, 0, 0, 2, 3, 6, 0, 0, 8, 0, 9, 0, 0, 6, 0, 0, 3, 0, 48, 8, 0, 25, 38, 0, 0, 0, 2, 1, 3, 2, 2, 129, 0, 7, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 8, 8, 6, 0, 0, 0, 77
0, 0, 0, 0, 0, 0, 1, 0, 6, 12, 1, 24, 4, 0, 4, 1, 0, 1, 1, 25, 1, 0, 1, 0, 0, 0, 6, 0, 0, 1, 46, 7, 0, 0, 4, 3, 6, 0, 0, 13, 0, 4, 0, 0, 1, 0, 0, 0, 0, 114, 11, 0, 22, 102, 0, 0, 1, 3, 1, 4, 4, 4, 277, 0, 8, 1, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 12, 12, 8, 0, 0, 0, 78
0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 6, 0, 0, 0, 0, 0, 1, 1, 11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 7, 2, 0, 0, 0, 0, 5, 0, 0, 2, 0, 3, 0, 0, 3, 0, 0, 0, 0, 12, 5, 0, 19, 9, 0, 0, 0, 2, 1, 2, 0, 2, 45, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 0, 0, 0, 79
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 5, 0, 0, 0, 0, 0, 1, 1, 9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 6, 4, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 6, 4, 0, 20, 8, 0, 0, 1, 2, 1, 2, 0, 2, 35, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 80
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 1, 10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0, 0, 0, 0, 4, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 16, 4, 0, 0, 0, 2, 1, 2, 0, 2, 29, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 81
0, 0, 6, 0, 0, 0, 1, 0, 4, 7, 1, 13, 1, 0, 2, 0, 0, 1, 1, 18, 1, 0, 1, 0, 0, 4, 2, 0, 0, 1, 29, 16, 1, 0, 3, 2, 6, 0, 0, 11, 0, 3, 0, 0, 1, 0, 0, 0, 0, 31, 7, 0, 22, 53, 0, 0, 0, 2, 1, 3, 9, 2, 143, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 12, 13, 5, 0, 0, 0, 82
0, 0, 9, 0, 0, 0, 1, 0, 2, 30, 1, 12, 3, 0, 7, 0, 0, 1, 1, 28, 1, 0, 1, 0, 0, 1, 14, 0, 0, 1, 45, 30, 0, 0, 2, 0, 6, 0, 0, 23, 0, 3, 0, 0, 2, 0, 0, 0, 0, 60, 9, 0, 22, 81, 0, 0, 0, 2, 1, 2, 4, 2, 226, 0, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 14, 14, 7, 0, 0, 0, 83
0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 7, 0, 0, 1, 0, 0, 1, 1, 12, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 10, 2, 0, 0, 1, 0, 5, 0, 0, 5, 0, 3, 0, 0, 0, 0, 0, 0, 0, 12, 5, 0, 19, 14, 0, 0, 0, 2, 1, 2, 2, 2, 53, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 4, 3, 0, 0, 0, 84
0, 0, 6, 2, 2, 0, 3, 0, 6, 1, 1, 9, 0, 0, 2, 0, 0, 1, 1, 27, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 24, 2, 0, 0, 0, 0, 7, 0, 0, 9, 0, 6, 0, 0, 4, 0, 0, 0, 0, 29, 8, 0, 31, 28, 0, 0, 0, 8, 1, 2, 0, 4, 105, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 4, 0, 0, 0, 85
0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 1, 8, 0, 0, 8, 0, 0, 1, 1, 23, 1, 0, 1, 0, 0, 0, 8, 0, 0, 1, 26, 8, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 36, 7, 0, 12, 31, 0, 0, 0, 2, 1, 2, 0, 2, 116, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 5, 0, 0, 0, 86
0, 0, 0, 1, 1, 0, 0, 0, 77, 134, 1, 145, 9, 3, 9, 28, 0, 0, 1, 137, 1, 0, 1, 0, 0, 2, 8, 0, 0, 1, 295, 24, 6, 0, 16, 72, 16, 0, 1, 41, 0, 34, 0, 0, 34, 0, 0, 0, 0, 399, 27, 0, 52, 575, 0, 0, 37, 25, 1, 31, 36, 8, 1270, 0, 102, 0, 3, 1, 0, 2, 1, 28, 0, 0, 30, 0, 0, 67, 75, 20, 9, 0, 0, 87
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 16, 2, 0, 7, 16, 0, 0, 0, 1, 1, 1, 0, 1, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 88
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 1, 1, 8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 14, 2, 0, 0, 0, 2, 1, 2, 0, 2, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 89
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 8, 1, 0, 0, 0, 0, 1, 1, 0, 1, 13, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 90
0, 0, 92, 9, 9, 0, 18, 0, 88, 96, 1, 62, 77, 0, 1, 3, 0, 0, 1, 43, 1, 5, 1, 9, 0, 0, 1, 0, 0, 1, 169, 17, 18, 0, 10, 67, 8, 0, 1, 79, 0, 54, 0, 0, 27, 0, 0, 0, 0, 120, 34, 0, 27, 460, 0, 0, 24, 4, 1, 22, 68, 16, 754, 0, 47, 0, 0, 0, 0, 1, 0, 3, 0, 0, 51, 0, 0, 38, 56, 22, 0, 0, 0, 91
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 1, 1, 8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 14, 2, 0, 0, 0, 2, 1, 2, 0, 2, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 92
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 1, 1, 8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 14, 2, 0, 0, 0, 2, 1, 2, 0, 2, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 93
0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 6, 0, 0, 0, 0, 0, 1, 1, 11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 8, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 0, 8, 5, 0, 18, 6, 0, 0, 0, 3, 1, 2, 0, 2, 36, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0, 94
0, 0, 5, 1, 1, 0, 2, 0, 5, 4, 1, 6, 0, 0, 2, 0, 0, 1, 1, 19, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 17, 2, 0, 0, 0, 0, 4, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 3, 0, 13, 5, 0, 18, 14, 0, 0, 0, 7, 1, 2, 0, 2, 59, 0, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 0, 0, 0, 95
0, 0, 25, 9, 11, 2, 16, 0, 56, 34, 1, 72, 12, 3, 1, 7, 1, 0, 1, 68, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 107, 19, 4, 0, 9, 27, 13, 0, 1, 21, 0, 31, 0, 0, 2, 0, 0, 2, 0, 80, 25, 0, 46, 196, 0, 0, 16, 10, 1, 15, 21, 11, 441, 1, 32, 0, 0, 0, 0, 1, 0, 6, 0, 0, 23, 0, 0, 32, 36, 13, 1, 0, 0, 96
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 1, 1, 8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 2, 3, 0, 13, 2, 0, 0, 0, 2, 1, 2, 0, 2, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 97
